"rowid","date","stkpt","operation","workcentre","rm","rmissqty","pnum","rcno","prcno","partissued","qtyrejected","partreceived","inv","heat","lot","coil","rsn","username","ip","created"
"679841","2023-02-21","PAINTSHOP",,,,"0.0000","29192689",,"DC-U1D22-2310054","0","0","21573",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-21 16:44:51"
"679842","2023-02-21","PAINTSHOP",,,,"0.0000","29192689","N2023000217","DC-U1D22-2310054","21573","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-21 16:44:51"
"680943","2023-02-23","FG For Invoicing",,,,"0.0000","29192591","U12223-19185","DC-U1D22-2308415","0","0","900",,,,,,"Saravanan&bala","192.168.1.144","2023-02-23 16:02:03"
"680944","2023-02-23","FG For Invoicing",,,,"0.0000","29192591","U12223-19185","DC-U1D22-2308415","900","0","0",,,,,,"Saravanan&bala","192.168.1.144","2023-02-23 16:02:04"
"680358","2023-02-22","FG For Invoicing",,,,"0.0000","29192537","U12223-19128","DC-U1D22-2309943","0","0","92",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 16:00:29"
"680359","2023-02-22","FG For Invoicing",,,,"0.0000","29192537","U12223-19128","DC-U1D22-2309943","92","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-22 16:00:29"
"681123","2023-02-23","FG For Invoicing",,,,"0.0000","29152796","U12223-19221","DC-U1D22-2310110","0","0","3920",,,,,,"Saravanan&bala","192.168.1.144","2023-02-23 17:06:55"
"681124","2023-02-23","FG For Invoicing",,,,"0.0000","29152796","U12223-19221","DC-U1D22-2310110","3920","0","0",,,,,,"Saravanan&bala","192.168.1.144","2023-02-23 17:06:55"
"681431","2023-02-24","FG For Invoicing",,,,"0.0000","29375917-T",,"DC-U1D22-2310170","0","0","1926",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-24 12:03:53"
"681432","2023-02-24","FG For Invoicing",,,,"0.0000","29375917-T","AFDC-U1D22-2310170","DC-U1D22-2310170","1926","0","0",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-24 12:03:53"
"681602","2023-02-24","PAINTSHOP",,,,"0.0000","29375917",,"DC-U1D22-2310170","0","0","2544",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-24 15:23:35"
"681603","2023-02-24","PAINTSHOP",,,,"0.0000","29375917","N2023000271","DC-U1D22-2310170","2544","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-24 15:23:35"
"682382","2023-02-25","FG For Invoicing",,,,"0.0000","29374521","U12223-19367","DC-U1D22-2305238","0","0","786",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:41:52"
"682383","2023-02-25","FG For Invoicing",,,,"0.0000","29374521","U12223-19367","DC-U1D22-2305238","786","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:41:52"
"682386","2023-02-25","FG For Invoicing",,,,"0.0000","29374521","U12223-19367","DC-U1D22-2309532","0","0","383",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:42:13"
"682387","2023-02-25","FG For Invoicing",,,,"0.0000","29374521","U12223-19367","DC-U1D22-2309532","383","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:42:13"
"682380","2023-02-25","FG For Invoicing",,,,"0.0000","29374521","U12223-19367","DC-U1D22-2310029","0","0","403",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:41:40"
"682381","2023-02-25","FG For Invoicing",,,,"0.0000","29374521","U12223-19367","DC-U1D22-2310029","403","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:41:40"
"682019","2023-02-25","PAINTSHOP",,,,"0.0000","29374521",,"DC-U1D22-2310188","0","0","1208",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-25 10:54:36"
"682020","2023-02-25","PAINTSHOP",,,,"0.0000","29374521","N2023000281","DC-U1D22-2310188","1208","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-25 10:54:36"
"682378","2023-02-25","FG For Invoicing",,,,"0.0000","29374521","U12223-19367","DC-U1D22-2310188","0","0","1208",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:41:33"
"682379","2023-02-25","FG For Invoicing",,,,"0.0000","29374521","U12223-19367","DC-U1D22-2310188","1208","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:41:33"
"681314","2023-02-24","PAINTSHOP",,,,"0.0000","29371588",,"DC-U1D22-2310119","0","0","1473",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:03:42"
"681315","2023-02-24","PAINTSHOP",,,,"0.0000","29371588","N2023000234","DC-U1D22-2310119","1473","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:03:42"
"683216","2023-02-27","FG For Invoicing",,,,"0.0000","29371588","U12223-19446","DC-U1D22-2310119","0","0","500",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:38:09"
"683217","2023-02-27","FG For Invoicing",,,,"0.0000","29371588","U12223-19446","DC-U1D22-2310119","500","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:38:09"
"682558","2023-02-25","FG For Invoicing",,,,"0.0000","29371498","U12223-19387","DC-U1D22-2310052","0","0","270",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 17:22:26"
"682559","2023-02-25","FG For Invoicing",,,,"0.0000","29371498","U12223-19387","DC-U1D22-2310052","270","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 17:22:26"
"681338","2023-02-24","PAINTSHOP",,,,"0.0000","29371498",,"DC-U1D22-2310100","0","0","912",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:08:53"
"681339","2023-02-24","PAINTSHOP",,,,"0.0000","29371498","N2023000244","DC-U1D22-2310100","912","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:08:53"
"683368","2023-02-27","FG For Invoicing",,,,"0.0000","29371498","U12223-19466","DC-U1D22-2310100","0","0","600",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 17:29:28"
"683369","2023-02-27","FG For Invoicing",,,,"0.0000","29371498","U12223-19466","DC-U1D22-2310100","600","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 17:29:28"
"681392","2023-02-24","PAINTSHOP",,,,"0.0000","29371498",,"DC-U1D22-2310154","0","0","640",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:22:50"
"681393","2023-02-24","PAINTSHOP",,,,"0.0000","29371498","N2023000267","DC-U1D22-2310154","640","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:22:50"
"681672","2023-02-24","FG For Invoicing",,,,"0.0000","29371498","U12223-19269","DC-U1D22-2310154","0","0","560",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 15:54:50"
"681673","2023-02-24","FG For Invoicing",,,,"0.0000","29371498","U12223-19269","DC-U1D22-2310154","560","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 15:54:50"
"682556","2023-02-25","FG For Invoicing",,,,"0.0000","29371498","U12223-19387","DC-U1D22-2310154","0","0","80",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 17:22:19"
"682557","2023-02-25","FG For Invoicing",,,,"0.0000","29371498","U12223-19387","DC-U1D22-2310154","80","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 17:22:19"
"682816","2023-02-27","FG For Invoicing",,,,"0.0000","29371498-T",,"DC-U1D22-2310251","0","0","278",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-27 12:08:04"
"682817","2023-02-27","FG For Invoicing",,,,"0.0000","29371498-T","AFDC-U1D22-2310251","DC-U1D22-2310251","278","0","0",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-27 12:08:04"
"682819","2023-02-27","FG For Invoicing",,,,"0.0000","29371498",,"DC-U1D22-2310251","0","0","172",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-27 12:08:25"
"682820","2023-02-27","FG For Invoicing",,,,"0.0000","29371498","AFDC-U1D22-2310251","DC-U1D22-2310251","172","0","0",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-27 12:08:25"
"683024","2023-02-27","PAINTSHOP",,,,"0.0000","29371498",,"DC-U1D22-2310251","0","0","450",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-27 15:18:11"
"683025","2023-02-27","PAINTSHOP",,,,"0.0000","29371498","N2023000304","DC-U1D22-2310251","450","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-27 15:18:11"
"683365","2023-02-27","FG For Invoicing",,,,"0.0000","29371498","U12223-19466","DC-U1D22-2310251","0","0","450",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 17:29:20"
"683366","2023-02-27","FG For Invoicing",,,,"0.0000","29371498","U12223-19466","DC-U1D22-2310251","450","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 17:29:21"
"681475","2023-02-24","FG For Invoicing",,,,"0.0000","29371408",,"DC-U1D22-2310173","0","0","1829",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-24 12:39:35"
"681476","2023-02-24","FG For Invoicing",,,,"0.0000","29371408","AFDC-U1D22-2310173","DC-U1D22-2310173","1829","0","0",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-24 12:39:35"
"681615","2023-02-24","PAINTSHOP",,,,"0.0000","29371408",,"DC-U1D22-2310173","0","0","2194",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-24 15:29:35"
"681616","2023-02-24","PAINTSHOP",,,,"0.0000","29371408","N2023000273","DC-U1D22-2310173","2194","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-24 15:29:35"
"682839","2023-02-27","FG For Invoicing",,,,"0.0000","29371408",,"DC-U1D22-2310254","0","0","1492",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-27 12:12:57"
"682840","2023-02-27","FG For Invoicing",,,,"0.0000","29371408","AFDC-U1D22-2310254","DC-U1D22-2310254","1492","0","0",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-27 12:12:57"
"683076","2023-02-27","PAINTSHOP",,,,"0.0000","29371408",,"DC-U1D22-2310254","0","0","1492",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-27 15:21:20"
"683077","2023-02-27","PAINTSHOP",,,,"0.0000","29371408","N2023000307","DC-U1D22-2310254","1492","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-27 15:21:20"
"683209","2023-02-27","FG For Invoicing",,,,"0.0000","29371408","U12223-19444","DC-U1D22-2310254","0","0","720",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:35:24"
"683210","2023-02-27","FG For Invoicing",,,,"0.0000","29371408","U12223-19444","DC-U1D22-2310254","720","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:35:24"
"681357","2023-02-24","PAINTSHOP",,,,"0.0000","29371118",,"DC-U1D22-2310129","0","0","2085",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:14:40"
"681358","2023-02-24","PAINTSHOP",,,,"0.0000","29371118","N2023000253","DC-U1D22-2310129","2085","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:14:40"
"681598","2023-02-24","PAINTSHOP",,,,"0.0000","29371118",,"DC-U1D22-2310169","0","0","2521",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-24 15:23:12"
"681599","2023-02-24","PAINTSHOP",,,,"0.0000","29371118","N2023000270","DC-U1D22-2310169","2521","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-24 15:23:12"
"682270","2023-02-25","PAINTSHOP",,,,"0.0000","29371118",,"DC-U1D22-2310216","0","0","2577",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-25 14:47:25"
"682271","2023-02-25","PAINTSHOP",,,,"0.0000","29371118","N2023000286","DC-U1D22-2310216","2577","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-25 14:47:25"
"682304","2023-02-25","FG For Invoicing",,,,"0.0000","29371118","U12223-19347","DC-U1D22-2310216","0","0","720",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:19:46"
"682305","2023-02-25","FG For Invoicing",,,,"0.0000","29371118","U12223-19347","DC-U1D22-2310216","720","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:19:46"
"683070","2023-02-27","PAINTSHOP",,,,"0.0000","29371118",,"DC-U1D22-2310253","0","0","2357",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-27 15:20:55"
"683071","2023-02-27","PAINTSHOP",,,,"0.0000","29371118","N2023000306","DC-U1D22-2310253","2357","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-27 15:20:55"
"683190","2023-02-27","FG For Invoicing",,,,"0.0000","29371118","U12223-19439","DC-U1D22-2310253","0","0","720",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:22:07"
"683191","2023-02-27","FG For Invoicing",,,,"0.0000","29371118","U12223-19439","DC-U1D22-2310253","720","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:22:08"
"681658","2023-02-24","FG For Invoicing",,,,"0.0000","29371073","U12223-19264","DC-U1D22-2309916","0","0","1500",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 15:51:13"
"681659","2023-02-24","FG For Invoicing",,,,"0.0000","29371073","U12223-19264","DC-U1D22-2309916","1500","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 15:51:13"
"683212","2023-02-27","FG For Invoicing",,,,"0.0000","29371073","U12223-19445","DC-U1D22-2309990","0","0","2472",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:36:46"
"683213","2023-02-27","FG For Invoicing",,,,"0.0000","29371073","U12223-19445","DC-U1D22-2309990","2472","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:36:46"
"683214","2023-02-27","FG For Invoicing",,,,"0.0000","29371073","U12223-19445","DC-U1D22-2310037","0","0","528",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:36:53"
"683215","2023-02-27","FG For Invoicing",,,,"0.0000","29371073","U12223-19445","DC-U1D22-2310037","528","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:36:53"
"681350","2023-02-24","PAINTSHOP",,,,"0.0000","29371073",,"DC-U1D22-2310114","0","0","2859",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-27 17:19:46"
"681351","2023-02-24","PAINTSHOP",,,,"0.0000","29371073","N2023000250","DC-U1D22-2310114","2859","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-27 17:19:52"
"681660","2023-02-24","FG For Invoicing",,,,"0.0000","29371073","U12223-19265","DC-U1D22-2310114","0","0","1500",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 15:51:46"
"681661","2023-02-24","FG For Invoicing",,,,"0.0000","29371073","U12223-19265","DC-U1D22-2310114","1500","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 15:51:46"
"682327","2023-02-25","FG For Invoicing",,,,"0.0000","29371073","U12223-19353","DC-U1D22-2310114","0","0","3000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:27:59"
"682328","2023-02-25","FG For Invoicing",,,,"0.0000","29371073","U12223-19353","DC-U1D22-2310114","3000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:27:59"
"683312","2023-02-27","FG For Painting",,,,"0.0000","29371073",,"N2023000250","0","0","3000",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-27 17:03:11"
"683496","2023-02-28","PAINTSHOP",,,,"0.0000","29371073",,"DC-U1D22-2310272","0","0","4933",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-28 09:35:20"
"683497","2023-02-28","PAINTSHOP",,,,"0.0000","29371073","N2023000315","DC-U1D22-2310272","4933","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-28 09:35:20"
"681624","2023-02-24","FG For Invoicing",,,,"0.0000","29370989","U12223-19257","DC-U1D22-2309716","0","0","720",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 15:31:10"
"681625","2023-02-24","FG For Invoicing",,,,"0.0000","29370989","U12223-19257","DC-U1D22-2309716","720","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 15:31:10"
"681336","2023-02-24","PAINTSHOP",,,,"0.0000","29370839",,"DC-U1D22-2310099","0","0","717",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:08:28"
"681337","2023-02-24","PAINTSHOP",,,,"0.0000","29370839","N2023000243","DC-U1D22-2310099","717","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:08:28"
"681632","2023-02-24","FG For Invoicing",,,,"0.0000","29370722","U12223-19260","DC-U1D22-2310026","0","0","5600",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 15:33:37"
"681633","2023-02-24","FG For Invoicing",,,,"0.0000","29370722","U12223-19260","DC-U1D22-2310026","5600","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 15:33:37"
"682538","2023-02-25","FG For Invoicing",,,,"0.0000","29370722","U12223-19385","DC-U1D22-2310026","0","0","1104",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 17:17:01"
"682539","2023-02-25","FG For Invoicing",,,,"0.0000","29370722","U12223-19385","DC-U1D22-2310026","1104","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 17:17:01"
"682541","2023-02-25","FG For Invoicing",,,,"0.0000","29370722","U12223-19385","DC-U1D22-2310059","0","0","4496",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 17:17:11"
"682542","2023-02-25","FG For Invoicing",,,,"0.0000","29370722","U12223-19385","DC-U1D22-2310059","4496","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 17:17:11"
"682547","2023-02-25","FG For Invoicing",,,,"0.0000","29370722","U12223-19386","DC-U1D22-2310059","0","0","2800",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 17:18:34"
"682548","2023-02-25","FG For Invoicing",,,,"0.0000","29370722","U12223-19386","DC-U1D22-2310059","2800","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 17:18:34"
"682390","2023-02-25","FG For Invoicing",,,,"0.0000","29370400","U12223-19368","DC-U1D22-2309991","0","0","889",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:42:51"
"682391","2023-02-25","FG For Invoicing",,,,"0.0000","29370400","U12223-19368","DC-U1D22-2309991","889","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:42:51"
"681712","2023-02-24","FG For Invoicing",,,,"0.0000","29370400","U12223-19278","DC-U1D22-2310079","0","0","147",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:14:43"
"681713","2023-02-24","FG For Invoicing",,,,"0.0000","29370400","U12223-19278","DC-U1D22-2310079","147","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:14:43"
"681328","2023-02-24","PAINTSHOP",,,,"0.0000","29370400",,"DC-U1D22-2310125","0","0","3231",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:06:46"
"681329","2023-02-24","PAINTSHOP",,,,"0.0000","29370400","N2023000240","DC-U1D22-2310125","3231","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:06:46"
"681714","2023-02-24","FG For Invoicing",,,,"0.0000","29370400","U12223-19278","DC-U1D22-2310125","0","0","853",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:14:51"
"681715","2023-02-24","FG For Invoicing",,,,"0.0000","29370400","U12223-19278","DC-U1D22-2310125","853","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:14:51"
"683252","2023-02-27","FG For Invoicing",,,,"0.0000","29370400","U12223-19457","DC-U1D22-2310125","0","0","1000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:46:52"
"683253","2023-02-27","FG For Invoicing",,,,"0.0000","29370400","U12223-19457","DC-U1D22-2310125","1000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:46:52"
"681386","2023-02-24","PAINTSHOP",,,,"0.0000","29370400",,"DC-U1D22-2310150","0","0","3111",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:21:30"
"681387","2023-02-24","PAINTSHOP",,,,"0.0000","29370400","N2023000264","DC-U1D22-2310150","3111","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:21:30"
"681710","2023-02-24","FG For Invoicing",,,,"0.0000","29370400","U12223-19277","DC-U1D22-2310150","0","0","2000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:14:02"
"681711","2023-02-24","FG For Invoicing",,,,"0.0000","29370400","U12223-19277","DC-U1D22-2310150","2000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:14:02"
"682388","2023-02-25","FG For Invoicing",,,,"0.0000","29370400","U12223-19368","DC-U1D22-2310150","0","0","1111",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:42:45"
"682389","2023-02-25","FG For Invoicing",,,,"0.0000","29370400","U12223-19368","DC-U1D22-2310150","1111","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:42:45"
"682023","2023-02-25","PAINTSHOP",,,,"0.0000","29370400",,"DC-U1D22-2310190","0","0","1554",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-25 10:55:13"
"682024","2023-02-25","PAINTSHOP",,,,"0.0000","29370400","N2023000283","DC-U1D22-2310190","1554","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-25 10:55:13"
"683250","2023-02-27","FG For Invoicing",,,,"0.0000","29370400","U12223-19456","DC-U1D22-2310190","0","0","1000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:46:11"
"683251","2023-02-27","FG For Invoicing",,,,"0.0000","29370400","U12223-19456","DC-U1D22-2310190","1000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:46:11"
"683500","2023-02-28","PAINTSHOP",,,,"0.0000","29370400",,"DC-U1D22-2310263","0","0","3066",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-28 09:36:24"
"683501","2023-02-28","PAINTSHOP",,,,"0.0000","29370400","N2023000317","DC-U1D22-2310263","3066","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-28 09:36:24"
"681764","2023-02-24","FG For Invoicing",,,,"0.0000","29370372","U12223-19281","DC-U1D22-2301034","0","0","1000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 17:08:22"
"681765","2023-02-24","FG For Invoicing",,,,"0.0000","29370372","U12223-19281","DC-U1D22-2301034","1000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 17:08:22"
"682373","2023-02-25","FG For Invoicing",,,,"0.0000","29197579","U12223-19366","DC-U1D22-2309863","0","0","4029",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:40:56"
"682374","2023-02-25","FG For Invoicing",,,,"0.0000","29197579","U12223-19366","DC-U1D22-2309863","4029","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:40:56"
"682375","2023-02-25","FG For Invoicing",,,,"0.0000","29197579","U12223-19366","DC-U1D22-2309931","0","0","971",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:41:03"
"682376","2023-02-25","FG For Invoicing",,,,"0.0000","29197579","U12223-19366","DC-U1D22-2309931","971","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:41:03"
